0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.77556694,41.77772046000001,36.28248120000001,33.48933714,32.143510979999995,31.949012339999992,34.357727880000006,40.060193039999994,47.884520880000004,53.727120516902936,61.888422959999986,65.03956199999999,65.38123997999999,60.95052179999999,57.830385060000005,57.20674932,59.87882123999999,66.36254436,74.62220975999999,76.59395604,73.3455582638896,75.2409504,71.81013797999998,62.0160219
63.888776419999985,52.56716178,45.6527316,42.13823501999999,40.444838139999995,40.200108619999995,43.230894840000005,50.40606871999999,60.25109383999999,67.60259308282981,77.87161927999999,81.83656599999999,82.26648513999999,76.69149739999999,72.76555958,71.98086475999999,75.34302131999998,83.50121948,93.89401167999998,96.37497771999999,92.28765439210129,94.67254719999998,90.35569913999997,78.0321717
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.868148619999996,26.220851579999998,22.7718876,21.018833219999998,20.174155539999997,20.052082819999995,21.563859239999996,25.14288392,30.053648239999998,33.720625189287425,38.84288407999999,40.82062599999998,41.035072539999994,38.25423139999999,36.29594738,35.904536359999994,37.58160251999999,41.65096627999999,46.834960479999985,48.07248291999999,46.03369873018895,47.2232992,45.07002653999997,38.92296869999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318.5290070199999,262.08305718,227.60991959999998,210.08776361999995,201.64502833999998,200.42488521999994,215.53541603999997,251.30853831999994,300.39268503999995,337.0449091886193,388.2429896799999,408.0109459999999,410.1543853399999,382.3592794,362.78580898,358.87357156,375.6362089199999,416.3103758800001,468.1255140799999,480.4948173199999,460.1167303701662,472.00704320000006,450.4846193399998,389.04345269999993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636.9055348599999,524.04065574,455.1108828,420.07495865999994,403.19352962,400.75382745999985,430.9676557199999,502.49677575999993,600.64157272,673.9284756729836,776.3001282399999,815.8265779999998,820.11243062,764.5355241999998,725.39795314,717.5753510799999,751.0926015599999,832.4214648400001,936.0269374399999,960.7596227600001,920.013203808609,943.7881376,900.7535926199996,777.9006711000001
200.35764251999993,164.85262668000001,143.1687096,132.14711411999997,126.83655683999997,126.06907571999996,135.57373703999997,158.07535631999997,188.94973104,212.00431339102235,244.2083716799999,256.64259599999997,257.99083884,240.50746439999995,228.19557347999995,225.73474055999995,236.27859191999988,261.86301288000004,294.4552060799999,302.23561032,289.4176082845372,296.89672319999994,283.35892283999993,244.71187019999996
200.35764251999993,164.85262668000001,143.1687096,132.14711411999997,126.83655683999997,126.06907571999996,135.57373703999997,158.07535631999997,188.94973104,212.00431339102235,244.2083716799999,256.64259599999997,257.99083884,240.50746439999995,228.19557347999995,225.73474055999995,236.27859191999988,261.86301288000004,294.4552060799999,302.23561032,289.4176082845372,296.89672319999994,283.35892283999993,244.71187019999996
200.35764251999993,164.85262668000001,143.1687096,132.14711411999997,126.83655683999997,126.06907571999996,135.57373703999997,158.07535631999997,188.94973104,212.00431339102235,244.2083716799999,256.64259599999997,257.99083884,240.50746439999995,228.19557347999995,225.73474055999995,236.27859191999988,261.86301288000004,294.4552060799999,302.23561032,289.4176082845372,296.89672319999994,283.35892283999993,244.71187019999996
455.4553106599999,374.74489794000004,325.45276680000006,300.39834846,288.32632822,286.5816812599999,308.18778732000004,359.33872856,429.52271432,481.93065760957677,555.1372954399999,583.4029179999999,586.46775922,546.7243501999999,518.73681734,513.14282348,537.1112283599999,595.2700300400002,669.35898064,687.04548556,657.9074550577724,674.9090656,644.1347812199999,556.2818540999999
