0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.86728679000001,47.97524339999999,43.32032963999998,40.91667236999999,39.82604408999998,39.74723298,43.74767187,51.983351280000015,60.90352884,73.93477455,83.60781849000001,87.96200993999997,87.73357193999999,84.26849382000002,81.48709799999999,83.04194493,85.35536918999998,88.01748773999999,91.95314814000001,91.21561974,88.72336115999998,86.38187165999999,79.50148226999998,67.13841771
70.29547496999999,60.36524619999999,54.50816251999998,51.483740909999995,50.11144886999999,50.01228413999999,55.04586940999999,65.40848104000001,76.63236812,93.02904064999998,105.20022807,110.67892541999997,110.39149142,106.03152826,102.53181399999997,104.48821298999997,107.39909816999996,110.74873081999998,115.70080801999998,114.77280681999996,111.63690187999997,108.69070337999999,100.03339660999998,84.47746852999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.063852669999996,30.11058819999999,27.18903571999999,25.68043400999999,24.995925569999986,24.946461539999998,27.457247509999995,32.62618744,38.224737319999996,46.40350714999999,52.474576770000006,55.20738761999998,55.06401361999999,52.889234859999995,51.14355399999999,52.11941888999998,53.571387869999974,55.24220701999999,57.712336219999976,57.24944301999997,55.68523267999999,54.21564917999999,49.89732670999999,42.13792583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350.47075706999993,300.96181219999994,271.7602661199999,256.6814672099999,249.83965796999993,249.34525434,274.44110070999994,326.10576824000003,382.06447972,463.8130451499999,524.49469317,551.8097260199999,550.37667202,528.63929006,511.1908339999999,520.9448136899999,535.4575562699998,552.15775342,576.84722662,572.2205094199999,556.5858902800001,541.89708678,498.7345239099999,421.17764143000005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700.7737445099998,601.7795546,543.3904411599998,513.2400615299999,499.55971820999986,498.5711476199999,548.7508270299999,652.05543032,763.94606596,927.4040639499999,1048.7383118100001,1103.3553018599998,1100.48987986,1057.02552158,1022.1369619999998,1041.64025217,1070.6587901099997,1104.05119006,1153.41831766,1144.1670980599997,1112.9053440399998,1083.5347685400002,997.23030463,842.1536659899998
220.44929381999995,189.30771719999996,170.9396791199999,161.45497745999995,157.15141721999993,156.84043283999995,172.62594846,205.12349424,240.32203271999995,291.7426238999999,329.91193241999997,347.0933365199999,346.1919325199999,332.51892156,321.54368399999987,327.67902593999986,336.8076730199998,347.31224891999983,362.84215211999987,359.93190491999985,350.09758727999997,340.85819627999996,313.7085516599999,264.92456717999994
220.44929381999995,189.30771719999996,170.9396791199999,161.45497745999995,157.15141721999993,156.84043283999995,172.62594846,205.12349424,240.32203271999995,291.7426238999999,329.91193241999997,347.0933365199999,346.1919325199999,332.51892156,321.54368399999987,327.67902593999986,336.8076730199998,347.31224891999983,362.84215211999987,359.93190491999985,350.09758727999997,340.85819627999996,313.7085516599999,264.92456717999994
220.44929381999995,189.30771719999996,170.9396791199999,161.45497745999995,157.15141721999993,156.84043283999995,172.62594846,205.12349424,240.32203271999995,291.7426238999999,329.91193241999997,347.0933365199999,346.1919325199999,332.51892156,321.54368399999987,327.67902593999986,336.8076730199998,347.31224891999983,362.84215211999987,359.93190491999985,350.09758727999997,340.85819627999996,313.7085516599999,264.92456717999994
501.1278848099999,430.3364926,388.58205595999993,367.0213224299998,357.2384195099999,356.53148622,392.41530292999994,466.28909992000007,546.30282476,663.19270745,749.9596211100002,789.0165876599998,786.9675056599999,755.8858589800001,730.936822,744.8837522699998,765.6350984099996,789.5142218599999,824.81697746,818.2013698599998,795.8458852400001,774.84279474,713.12590853,602.22959069
