0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.038218675,59.759788725,54.0859599,50.861312775,48.970580399999996,48.235091624999995,51.2109045,56.4307128,67.19952487499998,81.378997875,91.12881330000002,96.3943092,96.86668635,94.71447404999999,90.930153825,91.232834175,92.83312394999999,95.170942125,95.433645825,96.987840075,97.71517034999998,95.77018394999999,89.9800965,79.2908298
85.60965052499999,75.193247675,68.0541057,63.99666682499999,61.61763719999999,60.69220237499999,64.4365435,71.0044104,84.55435712499998,102.39579612499999,114.6635819,121.28893559999999,121.88330804999995,119.17526914999999,114.413616975,114.79446702499999,116.80804484999999,119.74962387499998,120.08017297499998,122.03575072499997,122.95092004999997,120.50362484999997,113.21819949999998,99.76834139999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.70266577499999,37.50689442499999,33.94584269999999,31.921965074999996,30.73528919999999,30.273676124999994,32.14137849999999,35.417474399999996,42.17627837499999,51.075707374999986,57.19496089999999,60.4997316,60.79620854999998,59.44542064999999,57.07027672499999,57.260247275,58.264633349999976,59.73191262499999,59.89679272499999,60.87224797499998,61.32874054999998,60.10801334999997,56.47399449999999,49.76511539999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426.822338775,374.889485425,339.29600669999996,319.066914075,307.2058332,302.59191112499997,321.25999850000005,354.0052824,421.560983375,510.512692375,571.6759489,604.7078435999999,607.6711945499999,594.1697786499999,570.429703725,572.3285002749999,582.3675553499999,597.033327625,598.6813397249999,608.4312249749999,612.99396655,600.7925353499999,564.4697345,497.41304339999994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853.440358575,749.599512025,678.4295930999999,637.981091475,614.2646076,605.038972125,642.3662105,707.8411032,842.9201663749998,1020.781003375,1143.0782377,1209.1262148,1215.0514981499998,1188.0551294499999,1140.586343925,1144.3830280749999,1164.4563325499996,1193.7808566249998,1197.076091925,1216.5711951749997,1225.6944941499996,1201.2974725499998,1128.6692584999998,994.5879761999998
268.4751331499999,235.80889604999993,213.42027419999997,200.69599094999998,193.23526319999996,190.33306424999995,202.075461,222.67254239999994,265.1656927499999,321.1171267499999,359.5893713999999,380.3667336,382.2307082999999,373.73819489999994,358.80547184999995,359.99983214999986,366.3144890999999,375.53939325,376.57600784999994,382.7087743499999,385.5787802999999,377.9039690999999,355.0565969999999,312.87732839999995
268.4751331499999,235.80889604999993,213.42027419999997,200.69599094999998,193.23526319999996,190.33306424999995,202.075461,222.67254239999994,265.1656927499999,321.1171267499999,359.5893713999999,380.3667336,382.2307082999999,373.73819489999994,358.80547184999995,359.99983214999986,366.3144890999999,375.53939325,376.57600784999994,382.7087743499999,385.5787802999999,377.9039690999999,355.0565969999999,312.87732839999995
268.4751331499999,235.80889604999993,213.42027419999997,200.69599094999998,193.23526319999996,190.33306424999995,202.075461,222.67254239999994,265.1656927499999,321.1171267499999,359.5893713999999,380.3667336,382.2307082999999,373.73819489999994,358.80547184999995,359.99983214999986,366.3144890999999,375.53939325,376.57600784999994,382.7087743499999,385.5787802999999,377.9039690999999,355.0565969999999,312.87732839999995
610.300778325,536.043510275,485.1494361,456.224448225,439.26463559999996,432.66732337499997,459.3602755,506.18179919999994,602.7777201249999,729.9671671249998,817.4227186999999,864.6540588,868.8912676499998,849.5859879500001,815.6407491750001,818.3557828249999,832.7103340499998,853.6804928749999,856.0369371749998,869.9780129249999,876.5021436499998,859.05567405,807.1187634999999,711.2363621999999
